Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1314103412997398528,"RT @AP_Europe: Coronavirus infections in Ukraine began surging in late summer, and the ripples are hitting towns in the western part of theâ€¦",24,99.0,66.17,91.31,25.77,24.0,29.17,62.5,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,16.67,4.17,0.0,4.17,0.0,8.33,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,29.17,0.0,16.67,12.5,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,20.83,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
1314059714473398273, 'Authorities in Sri Lanka closed key government offices and further expanded a curfew to contain a surging coronavirus outbreak. ,19,99.0,50.0,81.22,25.77,19.0,47.37,63.16,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,10.53,0.0,0.0,5.26,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,5.26,10.53,0.0,0.0,0.0,0.0,0.0,26.32,0.0,26.32,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0
1314002768705839104," 'Can the coronavirus travel more than 6 feet in the air? Research indicates it can, but itâ€™s not clear how much of the pandemic is caused by such cases. ",30,84.62,9.13,43.37,25.77,15.0,13.33,76.67,50.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,10.0,13.33,10.0,6.67,6.67,3.33,6.67,10.0,6.67,3.33,3.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.67,0.0,0.0,3.33,10.0,3.33,3.33,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,10.0,3.33,6.67,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,3.33,3.33,0.0,0.0,3.33,0.0,0.0,0.0,3.33,0.0,0.0
1313993646753173505," 'The No. 2-ranked officer in the Marine Corps has tested positive for the coronavirus, the Marines say, days after he attended a meeting with top military leaders.\n",29,99.0,84.96,11.5,85.87,14.5,27.59,82.76,41.38,3.45,3.45,0.0,0.0,0.0,3.45,0.0,0.0,17.24,13.79,3.45,0.0,0.0,3.45,10.34,10.34,6.9,0.0,3.45,0.0,3.45,3.45,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,3.45,3.45,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,20.69,0.0,10.34,13.79,3.45,0.0,10.34,6.9,0.0,17.24,3.45,6.9,6.9,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14,6.9,6.9,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,3.45
1313898099232866311,"RT @APWestRegion: Starting next week, Hawaii will welcome most visitors who test negative for the coronavirus within 72 hours of their depaâ€¦",22,93.26,91.35,61.34,94.75,22.0,27.27,72.73,36.36,9.09,4.55,0.0,0.0,0.0,0.0,4.55,4.55,4.55,13.64,4.55,0.0,0.0,4.55,9.09,9.09,4.55,4.55,4.55,4.55,4.55,4.55,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,22.73,0.0,4.55,18.18,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,4.55,0.0,0.0,18.18,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09
1313887094192865281, 'Peruâ€™s heavy reliance on COVID-19 antibody tests to identify active infections is leading to confusion among patients and delays in getting treatment â€“ helping fuel one of the worldâ€™s deadliest coronavirus outbreaks. ,35,99.0,61.26,26.0,98.56,35.0,37.14,57.14,25.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,17.14,2.86,0.0,2.86,0.0,5.71,5.71,0.0,0.0,5.71,0.0,5.71,5.71,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,8.57,2.86,2.86,0.0,2.86,0.0,0.0,2.86,0.0,0.0,2.86,2.86,0.0,2.86,0.0,0.0,5.71,0.0,2.86,2.86,2.86,0.0,0.0,2.86,0.0,14.29,2.86,8.57,2.86,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.86,0.0,0.0,0.0,0.0,0.0,2.86,2.86,2.86,0.0,0.0
1313876747906101248, 'Researchers say superspreader events appear to be behind much of the spread of the coronavirus. What do we know about them? Find out more in @APâ€™s Viral Questions series. Email your questions to FactCheck@ap.org. ,37,98.08,97.06,36.43,25.77,9.25,16.22,75.68,43.24,10.81,8.11,0.0,2.7,2.7,0.0,2.7,2.7,5.41,21.62,5.41,2.7,0.0,0.0,16.22,2.7,2.7,2.7,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,0.0,0.0,13.51,10.81,0.0,0.0,8.11,0.0,0.0,5.41,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,16.22,0.0,8.11,0.0,8.11,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,10.81,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.7,0.0,5.41
1313860430507409409," ""Here are five key takeaways from @AP's investigation with @frontlinepbs into what's behind critical shortages of supplies needed to fight the coronavirus in the U.S.\n\n",27,99.0,64.46,1.22,1.0,27.0,25.93,62.96,44.44,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.41,25.93,7.41,3.7,0.0,0.0,11.11,0.0,0.0,3.7,3.7,0.0,7.41,0.0,7.41,0.0,7.41,0.0,3.7,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.41,0.0,11.11,0.0,11.11,0.0,3.7,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,7.41,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.41,0.0,14.81
1313827216934023169,"RT @AP_Europe: With a $162 billion plan, Spain seeks to pivot its economy away from a coronavirus recession and into a digital economy thatâ€¦",25,99.0,65.56,6.7,25.77,25.0,24.0,72.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,20.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,4.0,8.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1313811593671716867," 'Iranian state TV said the country has hit its highest number of daily deaths from the coronavirus, with 239 new fatalities reported. The latest death toll brought the total number of fatalities to 27,658. ",35,99.0,61.26,26.0,1.0,17.5,22.86,74.29,31.43,2.86,0.0,0.0,0.0,0.0,0.0,0.0,2.86,11.43,14.29,2.86,0.0,0.0,0.0,11.43,11.43,5.71,0.0,8.57,2.86,5.71,0.0,5.71,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,2.86,0.0,0.0,5.71,2.86,0.0,17.14,2.86,5.71,8.57,2.86,2.86,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,0.0,14.29,5.71,5.71,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0
1313791570605473792,RT @APMiddleEast: Sara Netanyahu is under fire for having a hairdresser at the official residence last week to help her prepare for a videoâ€¦,24,99.0,89.42,7.84,25.77,24.0,25.0,83.33,45.83,4.17,4.17,0.0,0.0,0.0,4.17,0.0,0.0,12.5,20.83,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,12.5,4.17,0.0,12.5,0.0,0.0,0.0,4.17,4.17,16.67,0.0,8.33,8.33,0.0,4.17,4.17,0.0,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,12.5,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33
1313657570805141504," 'When the coronavirus hit the U.S., countless Americans were left unprotected amid a desperate shortage of PPE. There still isnâ€™t enough.\n\nWATCH @JulietLinderman and @MendozaMartha on @frontlinepbs Tuesday night at 10 ET.\n\nRead more: ",37,95.42,50.0,36.43,1.0,18.5,27.03,51.35,32.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,10.81,2.7,8.11,5.41,0.0,8.11,2.7,2.7,2.7,2.7,2.7,5.41,0.0,5.41,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,5.41,0.0,0.0,18.92,0.0,8.11,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,13.51,2.7,2.7,0.0,0.0,0.0,0.0,0.0,2.7,0.0,18.92
1313650260523266048," 'Here are five key takeaways from @AP\'s investigation with @frontlinepbs into what\'s behind critical shortages of supplies needed to fight the coronavirus in the U.S.\n\nWatch ""Americaâ€™s Medical Supply Crisis"" on @frontlinepbs tonight at 10 ET. ",40,99.0,59.88,7.84,1.0,40.0,27.5,55.0,35.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,22.5,2.5,2.5,0.0,0.0,5.0,0.0,0.0,2.5,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,15.0,0.0,12.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,0.0,17.5
1313626629005029382," 'BREAKING: Democrat Joe Biden says ""we shouldn\'t have debate"" next week if President Trump is still infected with the coronavirus. The next presidential debate is scheduled for Oct. 15, with a third debate slated for Oct. 22.\n",39,95.33,90.0,8.65,25.77,9.75,20.51,64.1,33.33,2.56,2.56,0.0,2.56,0.0,0.0,0.0,0.0,7.69,10.26,7.69,2.56,2.56,0.0,10.26,5.13,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,2.56,2.56,0.0,2.56,2.56,0.0,2.56,0.0,2.56,0.0,2.56,0.0,0.0,7.69,2.56,0.0,5.13,0.0,0.0,0.0,10.26,0.0,12.82,0.0,0.0,12.82,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,10.26,2.56,2.56,0.0,0.0,0.0,0.0,5.13,5.13,0.0,5.13
1313621593629831168," 'Top White House aide Stephen Miller has tested positive for the coronavirus, an administration official says. He joins President Trump, the first lady and more than a dozen other aides and associates who have contracted the disease. ",37,93.26,70.57,1.65,75.85,18.5,24.32,81.08,37.84,8.11,2.7,0.0,0.0,0.0,2.7,0.0,5.41,13.51,5.41,5.41,0.0,5.41,0.0,10.81,13.51,8.11,2.7,5.41,2.7,2.7,2.7,0.0,0.0,0.0,0.0,10.81,0.0,0.0,2.7,2.7,8.11,0.0,0.0,0.0,0.0,2.7,5.41,5.41,2.7,2.7,0.0,2.7,0.0,2.7,0.0,0.0,21.62,5.41,5.41,10.81,2.7,0.0,2.7,8.11,0.0,5.41,0.0,2.7,2.7,10.81,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,5.41,5.41,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
1313617060048576514," 'When the coronavirus hit the U.S., countless Americans were left unprotected amid a desperate shortage of PPE. There still isnâ€™t enough.\n\nWATCH @JulietLinderman and @MendozaMartha on @frontlinepbs Tuesday night at 10 ET.\n\nRead more: ",37,95.42,50.0,36.43,1.0,18.5,27.03,51.35,32.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,10.81,2.7,8.11,5.41,0.0,8.11,2.7,2.7,2.7,2.7,2.7,5.41,0.0,5.41,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,5.41,0.0,0.0,18.92,0.0,8.11,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,13.51,2.7,2.7,0.0,0.0,0.0,0.0,0.0,2.7,0.0,18.92
1313567319529082883," 'When the coronavirus hit the U.S., countless Americans were left unprotected amid a desperate shortage of PPE. There still isnâ€™t enough.\n\nWATCH @JulietLinderman and @MendozaMartha on @frontlinepbs Tuesday night at 10 ET, or stream now here: ",38,86.88,39.61,67.26,1.0,19.0,26.32,55.26,39.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,10.53,2.63,13.16,7.89,0.0,7.89,0.0,0.0,2.63,2.63,0.0,5.26,0.0,5.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,2.63,5.26,2.63,0.0,21.05,0.0,7.89,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21,10.53,5.26,2.63,0.0,0.0,0.0,0.0,0.0,2.63,0.0,13.16
1313558984880783361," ""BREAKING: President Trump says he has instructed aides to stop negotiating on a coronavirus aid plan until after the election. Trump's announcement comes as Federal Reserve Chair Jerome Powell warns the recovery could falter without more federal stimulus. ",38,98.02,60.39,4.05,2.51,19.0,34.21,60.53,31.58,2.63,2.63,0.0,0.0,0.0,2.63,0.0,0.0,7.89,15.79,5.26,0.0,5.26,2.63,10.53,7.89,7.89,0.0,0.0,2.63,2.63,0.0,2.63,0.0,0.0,0.0,7.89,0.0,0.0,0.0,2.63,7.89,0.0,2.63,2.63,0.0,0.0,2.63,5.26,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,13.16,0.0,5.26,2.63,0.0,5.26,0.0,7.89,2.63,13.16,2.63,2.63,7.89,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,5.26,0.0,2.63,0.0,0.0,0.0,0.0,2.63,2.63,0.0,0.0
1313554140090511361," ""As an infected President Trump urged Americans not to fear coronavirus, many supporters were not surprised he caught it. In interviews, few GOP voters saw Trump's illness as a caution and none said they would change their approach on masks or distancing. ",42,68.29,40.6,23.51,70.57,21.0,26.19,80.95,42.86,9.52,7.14,0.0,0.0,0.0,2.38,4.76,2.38,4.76,11.9,4.76,0.0,9.52,7.14,11.9,9.52,4.76,0.0,0.0,7.14,7.14,4.76,2.38,2.38,0.0,0.0,11.9,0.0,0.0,0.0,2.38,11.9,0.0,2.38,2.38,2.38,0.0,7.14,4.76,2.38,2.38,0.0,4.76,0.0,4.76,0.0,0.0,7.14,0.0,0.0,2.38,2.38,2.38,9.52,0.0,0.0,14.29,7.14,7.14,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,4.76,4.76,0.0,0.0,0.0,0.0,0.0,2.38,2.38,0.0,0.0
1313540018502332417," 'Joint Chiefs chairman Gen. Mark Milley and the chiefs of the Army, Navy and Air Force have all tested negative for coronavirus and none has exhibited symptoms, Pentagon spokesman says. ",30,78.3,63.05,1.0,25.77,15.0,23.33,73.33,36.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,6.67,0.0,10.0,6.67,16.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.67,0.0,3.33,0.0,0.0,3.33,0.0,6.67,0.0,6.67,0.0,3.33,0.0,3.33,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,6.67,10.0,0.0,3.33,0.0,3.33,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0
1313537204350791681," 'BREAKING: The chairman of the joint chiefs of staff and other top U.S. military leaders are under quarantine after a senior Coast Guard official tested positive for the coronavirus, two officials say. ",32,99.0,62.28,18.52,81.93,32.0,28.12,81.25,37.5,3.12,0.0,0.0,0.0,0.0,0.0,0.0,3.12,12.5,15.62,3.12,0.0,3.12,0.0,9.38,9.38,6.25,0.0,3.12,0.0,3.12,3.12,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,3.12,3.12,3.12,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,6.25,31.25,3.12,3.12,3.12,6.25,0.0,12.5,0.0,6.25,6.25,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,9.38,3.12,3.12,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0
1313531932228059138," ""When the coronavirus hit the U.S., countless Americans were left unprotected amid a desperate shortage of PPE. There still isnâ€™t enough.\n\nRead more in today's investigation from @AP, @frontlinepbs and @GlobalRepCentre.\n\n7/7\n\n",38,95.37,50.0,19.27,1.0,19.0,23.68,52.63,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,10.53,2.63,7.89,5.26,0.0,7.89,2.63,2.63,2.63,2.63,2.63,5.26,0.0,5.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,2.63,5.26,2.63,0.0,15.79,0.0,7.89,7.89,2.63,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.16,5.26,0.0,0.0,0.0,0.0,0.0,2.63,2.63,0.0,26.32
1313514247721234432," 'When the coronavirus hit the U.S., countless Americans were left unprotected amid a shortage of masks and medical equipment. There still isnâ€™t enough. \n\n@JulietLinderman and @MendozaMartha report, along with @frontlinepbs &amp; @GlobalRepCentre\n\n",37,93.26,50.0,4.5,2.3,12.33,29.73,51.35,35.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,10.81,2.7,8.11,8.11,0.0,8.11,0.0,0.0,2.7,0.0,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,2.7,5.41,0.0,0.0,10.81,0.0,5.41,5.41,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95,10.81,5.41,0.0,2.7,0.0,0.0,0.0,0.0,2.7,0.0,24.32
1313494503576285185," ""President Trump's return to the White House with the coronavirus is raising the anxiety of journalists who work there. Three reporters recently tested positive for COVID-19 while covering a White House described as lax on following safety advice. @dbauder ",40,99.0,69.14,7.84,72.57,13.33,30.0,77.5,35.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.0,15.0,2.5,2.5,5.0,0.0,10.0,12.5,5.0,2.5,5.0,0.0,7.5,5.0,2.5,2.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.5,2.5,2.5,2.5,2.5,5.0,0.0,12.5,2.5,2.5,7.5,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,2.5
1313466805114073089,"RT @AP_Politics: Here's what's happening, 28 days until #Election2020:

â€” Democrats march deeper into suburbia.

â€” ""I feel good"": Trump retâ€¦",22,69.94,50.0,99.0,94.75,11.0,22.73,59.09,22.73,9.09,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,9.09,4.55,4.55,4.55,0.0,18.18,9.09,4.55,4.55,4.55,0.0,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,4.55,4.55,0.0,0.0,13.64,0.0,27.27,0.0,9.09,13.64,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,4.55,0.0,0.0,68.18,4.55,4.55,13.64,0.0,0.0,0.0,0.0,18.18,9.09,0.0,18.18
1313443540626812930,RT @AP_Politics: Some survivors of COVID-19 and people who have lost loved ones to coronavirus are angry over President Trump's tweet not tâ€¦,25,82.26,88.48,1.59,1.0,25.0,16.0,72.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,8.0,0.0,4.0,4.0,12.0,8.0,0.0,4.0,4.0,4.0,12.0,4.0,8.0,0.0,4.0,4.0,20.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,8.0,8.0,12.0,0.0,0.0,4.0,8.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,12.0
1313356946532118528, 'About 25 residents stranded on Easter Island in the South Pacific for more than six months because of the coronavirus will finally be able to return home this week on a French military plane. ,34,99.0,38.42,91.95,25.77,34.0,20.59,79.41,47.06,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.94,8.82,23.53,5.88,5.88,2.94,0.0,5.88,5.88,5.88,0.0,5.88,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,2.94,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,2.94,2.94,0.0,0.0,0.0,2.94,2.94,26.47,0.0,14.71,11.76,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0
1313300745786187776," ""Health experts say they're alarmed by President Trump's nonchalant message about not fearing the coronavirus as he receives an unprecedented level of care for COVID-19. ",26,97.95,87.57,1.4,1.0,26.0,34.62,76.92,38.46,3.85,3.85,0.0,0.0,0.0,3.85,0.0,0.0,7.69,19.23,3.85,3.85,3.85,3.85,11.54,3.85,3.85,0.0,3.85,0.0,11.54,3.85,7.69,7.69,0.0,0.0,19.23,0.0,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,0.0,3.85,3.85,0.0,3.85,0.0,3.85,0.0,3.85,0.0,0.0,15.38,3.85,0.0,7.69,0.0,3.85,0.0,11.54,0.0,7.69,3.85,3.85,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,3.85,0.0,0.0,0.0,0.0,0.0,3.85,3.85,7.69,0.0,0.0
1313278696229425158," 'The CDC, in new guidance, says the coronavirus can spread more than 6 feet through the air. But the agency maintains such spread is rare and current social distancing guidelines still make sense. Some experts, though, suggest stricter rules may be needed. ",42,83.81,50.0,52.86,25.77,14.0,23.81,83.33,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,7.14,9.52,7.14,7.14,0.0,14.29,11.9,7.14,0.0,2.38,4.76,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,19.05,2.38,2.38,2.38,4.76,0.0,7.14,4.76,0.0,2.38,0.0,2.38,2.38,0.0,0.0,0.0,7.14,2.38,0.0,4.76,0.0,0.0,2.38,14.29,2.38,14.29,0.0,7.14,7.14,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,7.14,9.52,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0
1313270913589284864," 'President Trump is back home after a three-day hospital stay for treatment of the coronavirus. He entered the White House, where aides were visible milling about the Blue Room, without wearing a mask. ",34,98.27,38.42,47.25,25.77,17.0,26.47,82.35,44.12,2.94,2.94,0.0,0.0,0.0,2.94,0.0,0.0,14.71,14.71,5.88,8.82,0.0,2.94,14.71,8.82,2.94,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,2.94,8.82,8.82,0.0,0.0,5.88,2.94,2.94,0.0,0.0,2.94,0.0,0.0,2.94,0.0,0.0,5.88,5.88,0.0,20.59,5.88,11.76,8.82,2.94,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,5.88,5.88,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0
