Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1308189264086147073," 'One hundred disabled couples have said their vows in a series of group weddings. Group weddings with the theme of ""heart towards sun and love towards each other"" were hosted simultaneously in six cities, with Hangzhou City, E #China\'s Zhejiang, as the main venue. ",45,99.0,90.87,29.55,67.75,22.5,22.22,71.11,37.78,4.44,2.22,0.0,0.0,0.0,0.0,2.22,2.22,6.67,20.0,4.44,0.0,4.44,0.0,6.67,2.22,2.22,0.0,6.67,8.89,2.22,2.22,0.0,0.0,0.0,0.0,15.56,4.44,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,2.22,2.22,0.0,2.22,0.0,4.44,2.22,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,4.44,2.22,0.0,15.56,0.0,11.11,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44,4.44,6.67,0.0,0.0,0.0,0.0,0.0,4.44,4.44,0.0,4.44
1308179199450988544,"2,000-year-old #alcohol found in a bronze pot in C. #China, is it still drinkable? #MostWached https://t.co/ifUHUMM5I0",23,93.26,50.0,80.16,25.77,7.67,17.39,52.17,26.09,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,8.7,4.35,4.35,0.0,0.0,8.7,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,4.35,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,21.74,0.0,8.7,13.04,0.0,8.7,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,52.17,8.7,8.7,0.0,0.0,4.35,0.0,8.7,0.0,0.0,0.0,21.74
1308108733252276224,"RT @cgtnamerica: Jin Ban Cun #barbers in Beijing, China, spruce up their clientele in a picturesque setting, wearing masks and sanitizing fâ€¦",22,98.34,81.84,11.0,25.77,22.0,36.36,45.45,27.27,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,4.55,13.64,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,4.55,4.55,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,13.64,0.0,13.64,0.0,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,4.55,0.0,0.0,31.82,0.0,13.64,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64
1308098403281375247,"RT @cgtnamerica: What Chinaâ€™s Foreign Ministry has to say Monday about the U.S. Under Secretary of State, Keith Krachâ€™s weekend visit to Taâ€¦",25,99.0,88.48,20.24,25.77,25.0,20.0,60.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,20.0,4.0,4.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,16.0,4.0,4.0,8.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,24.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
1308088986204811272,"RT @cgtnamerica: China launched the seventh of its Haiyang satellites Monday, see the capacity of what these ocean-monitoring satellites caâ€¦",21,96.66,68.29,13.15,25.77,21.0,38.1,61.9,33.33,14.29,0.0,0.0,0.0,0.0,0.0,0.0,14.29,9.52,9.52,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,14.29,4.76,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,4.76,0.0,0.0,23.81,0.0,4.76,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,9.52
1308082111367147527, 'President #XiJinping: China supports multilateralism and UN-centered international system #UN75\n\nmore: ,13,82.82,50.0,17.46,99.0,13.0,46.15,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,0.0,0.0,7.69,0.0,15.38,0.0,15.38,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.54,0.0,0.0,15.38,0.0,0.0,0.0,7.69,0.0,7.69,0.0,30.77
1308058412836515840," ""In pictures: Ten couples held a group #wedding on Sunday, all fought on the frontline during the #COVID19 pandemic and had their weddings delayed in Yangzhou City, east #China's Jiangsu Province â_x009d_¤ï¸_x008f_â_x009d_¤ï¸_x008f_â_x009d_¤ï¸_x008f_ ",43,99.0,87.75,64.67,3.52,43.0,25.58,55.81,25.58,2.33,2.33,0.0,0.0,0.0,0.0,2.33,0.0,6.98,11.63,2.33,0.0,2.33,0.0,6.98,0.0,0.0,0.0,2.33,4.65,2.33,0.0,2.33,0.0,2.33,0.0,11.63,4.65,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,2.33,0.0,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,6.98,0.0,0.0,0.0,0.0,6.98,0.0,0.0,23.26,0.0,16.28,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.51,0.0,4.65,2.33,0.0,0.0,0.0,0.0,2.33,2.33,0.0,34.88
1308053368980598784,#China's State Post Bureau: No couriers infected while delivering goods amid #COVID19 https://t.co/PNM6v9LzoW,17,85.92,27.83,28.81,25.77,17.0,29.41,47.06,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,5.88,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,41.18,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,23.53
1308028206277042178," ""#China successfully launched a new ocean observation satellite on September 21. \n\nA Long March-4B rocket carrying the HY-2C satellite lifted off at 13:40 Beijing Time from China's Jiuquan Satellite Launch Center.  ",35,99.0,50.0,98.59,78.19,17.5,28.57,45.71,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,11.43,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,8.57,0.0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,34.29,8.57,14.29,8.57,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,5.71,0.0,2.86,0.0,0.0,0.0,5.71,2.86,2.86,0.0,8.57
1308010586987397121," ""#China's Tianwen-1 probe, carrying out the country's first mission to #Mars, smoothly conducted its second mid-course orbital correction on Sunday, according to the China National Space Administration (CNSA).\n\nmore: ",32,99.0,50.0,88.24,25.77,32.0,34.38,59.38,21.88,3.12,0.0,0.0,0.0,0.0,0.0,0.0,3.12,6.25,12.5,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,3.12,0.0,3.12,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,6.25,0.0,3.12,3.12,0.0,0.0,0.0,0.0,0.0,28.12,3.12,18.75,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.12,9.38,3.12,0.0,0.0,0.0,6.25,3.12,6.25,6.25,12.5
1307998003878408192," 'Breathtaking! Huge waves brought by a tidal bore crashed onto a road next to the Qiantang River in eastern #China, knocking over several vehicles. ",24,99.0,50.0,98.01,1.0,12.0,33.33,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.83,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,4.17,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,0.0,33.33,4.17,25.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,4.17,4.17,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,4.17
1307982124910129152,"China: no mid-line in Taiwan Strait, warns U.S. of countermeasures https://t.co/uvatQrO4GZ",16,97.36,26.6,7.84,1.0,16.0,12.5,37.5,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,50.0,18.75,6.25,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,12.5
1307977871227584512,"#China launches new satellite to monitor #ocean environment ðŸ›°ï¸_x008f_

more: https://t.co/4Wfbf1JIGU https://t.co/6K00OgyVeq",24,96.33,50.0,7.84,25.77,24.0,20.83,33.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,4.17,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,50.0,8.33,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
1307964876929658880," ""#China says to take legitimate countermeasures, including targeting relevant individuals, following recent U.S. officials' visits to its #Taiwan region, a Chinese Foreign Ministry spokesperson said in a daily press conference. ",30,99.0,95.2,43.37,25.77,30.0,43.33,73.33,23.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,6.67,13.33,0.0,0.0,0.0,0.0,16.67,10.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,10.0,3.33,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,3.33,3.33,0.0,6.67,6.67,0.0,20.0,6.67,6.67,6.67,3.33,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,10.0,10.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,6.67
1307962771795976193," ""At the Smart China Expo 2019, China's job competency standards for artificial intelligence industry workers were released.  \n\nChina still needs to make a continuous effort to train high-end talents and improve basic research capabilities. #WhyChina ",37,98.08,50.0,1.65,99.0,12.33,35.14,67.57,24.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,10.81,2.7,2.7,2.7,0.0,8.11,8.11,0.0,0.0,2.7,0.0,10.81,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,0.0,13.51,8.11,0.0,0.0,2.7,5.41,0.0,10.81,0.0,5.41,5.41,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32,5.41,2.7,0.0,0.0,0.0,0.0,2.7,2.7,2.7,0.0,8.11
1307955798643933184,"2,000-year-old alcohol found in a bronze pot in C China, is it still drinkable? https://t.co/Z5z7xK1Rmd",22,93.26,50.0,85.21,25.77,11.0,13.64,54.55,27.27,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,9.09,4.55,4.55,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,22.73,0.0,9.09,13.64,0.0,9.09,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,36.36,4.55,9.09,0.0,0.0,4.55,0.0,9.09,0.0,0.0,0.0,9.09
1307946776071036928," 'Safer Africa, safer world. Some accuse #China of sending #peacekeepers to Africa to protect its own interests, but according to Lu Jianxin from Nat. Univ. of Defense Technology, most of the missions just happen to be there, and China is aiming to end the conflicts &amp; poverty #UN75 ",48,98.14,50.0,1.79,99.0,12.0,22.92,64.58,37.5,2.08,0.0,0.0,0.0,0.0,0.0,0.0,2.08,4.17,18.75,4.17,4.17,4.17,0.0,8.33,6.25,6.25,0.0,0.0,4.17,10.42,8.33,2.08,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,4.17,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0.0,2.08,0.0,8.33,0.0,6.25,0.0,6.25,2.08,2.08,2.08,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08,6.25,8.33,0.0,2.08,0.0,0.0,0.0,0.0,2.08,0.0,8.33
1307943274183757824," ""Chinese Premier Li Keqiang on Monday went to east China's Shanghai City and began an inspection tour at Ximalaya, a Chinese company which provides popular audiobook and audio-streaming services. ",30,97.53,84.14,82.75,84.54,30.0,43.33,66.67,26.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.33,6.67,10.0,0.0,0.0,6.67,0.0,6.67,3.33,0.0,3.33,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.33,0.0,26.67,3.33,13.33,10.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,3.33,3.33,0.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,0.0
1307942639107534848," ""The turquoise waters of Yamdrok Lake in SW #China's #Tibet Autonomous Region sparkle under a blue sky, presenting breathtaking views for visitors on Sunday ",24,99.0,50.0,74.76,25.77,24.0,29.17,54.17,29.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,20.83,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,4.17,4.17,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.83,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,0.0,4.17,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,8.33
1307941249521909763," ""Chinese State Councilor and Foreign Minister Wang Yi on Monday sent a congratulatory message on the opening of the Embassy of the People's Republic of China in Solomon Islands.  ",29,99.0,91.6,47.93,25.77,29.0,41.38,62.07,37.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,20.69,0.0,0.0,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.45,0.0,3.45,0.0,0.0,3.45,0.0,0.0,20.69,3.45,13.79,3.45,3.45,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,0.0,0.0
1307932572794662912, 'A school teacher carved #Chinese traditional characters on small walnuts in NW China. \n\nTake a look at these intricate pieces of art ,23,99.0,50.0,27.39,25.77,11.5,26.09,60.87,30.43,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,8.7,17.39,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,4.35,0.0,8.7,0.0,0.0,0.0,4.35,0.0,17.39,0.0,17.39,0.0,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,13.04
1307925503861432320," ""Four people died and four others are missing after a boat carrying 14 people struck a rock in the waters near Shantou City, South #China's Guangdong Province on Monday, according to local authorities.\n\xa0\nAs of 11:00 a.m. BJT, a total of six people have been successfully rescued. ",51,99.0,65.27,53.79,25.77,25.5,17.65,68.63,33.33,1.96,0.0,0.0,0.0,0.0,0.0,0.0,1.96,9.8,13.73,5.88,0.0,1.96,0.0,9.8,1.96,1.96,0.0,11.76,1.96,3.92,1.96,1.96,0.0,0.0,1.96,5.88,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,1.96,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,3.92,1.96,1.96,0.0,3.92,3.92,0.0,19.61,1.96,13.73,3.92,1.96,1.96,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,27.45,7.84,5.88,1.96,0.0,0.0,0.0,0.0,1.96,1.96,0.0,7.84
1307907406974787590,Flamingos enjoy the autumn breeze in east #China https://t.co/eUZew0r0MM https://t.co/TlkfGRz9fq,18,98.87,50.0,23.51,98.27,18.0,16.67,38.89,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,11.11,5.56,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,38.89,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78
1307897340653527040," ""China's Tianwen-1 probe, carrying out the country's first mission to #Mars, smoothly conducted its second mid-course orbital correction on Sunday: CNSA ",23,99.0,50.0,94.19,25.77,23.0,34.78,60.87,21.74,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,30.43,4.35,17.39,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13,0.0,8.7,4.35,0.0,0.0,0.0,8.7,4.35,8.7,0.0,4.35
1307892307392253956," ""Share the sweetnessâ_x009d_¤ï¸_x008f_ðŸ˜Œâ_x009d_¤ï¸_x008f_\n\nAfter postponing their weddings due to #COVID19, 10 couples, all part of the staff at Subei People's Hospital, held a group wedding ceremony in E #China's Jiangsu Province on Sunday. ",42,99.0,92.33,13.15,95.81,42.0,26.19,54.76,21.43,2.38,2.38,0.0,0.0,0.0,0.0,2.38,0.0,7.14,11.9,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,2.38,7.14,4.76,4.76,0.0,0.0,0.0,0.0,14.29,4.76,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,2.38,0.0,2.38,0.0,0.0,0.0,4.76,0.0,2.38,0.0,2.38,11.9,9.52,0.0,2.38,0.0,0.0,2.38,2.38,0.0,14.29,0.0,9.52,4.76,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.24,2.38,7.14,0.0,0.0,0.0,0.0,0.0,2.38,4.76,0.0,28.57
1307877207851892737,Drone performance team breaks world record in S #China city https://t.co/5guDnNuA79,16,97.36,73.4,35.37,25.77,16.0,12.5,37.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,18.75,0.0,12.5,6.25,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75
1307863761038917632,"#LATEST #China releases plans to build pilot FTZs in Beijing, Hunan and Anhui https://t.co/iCVPmFMihM https://t.co/O5Jhgh83Ap",23,96.43,50.0,2.02,25.77,23.0,17.39,34.78,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,4.35,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,4.35,4.35,0.0,0.0,0.0,0.0,4.35,8.7,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,0.0,0.0,39.13,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09
1307857075238830080," 'Baby born in a subway station\n\nA temporary ""delivery room"" was set up in a subway station in C China city of Changsha on Thursday as a woman gave birth, with help from staff members and passers-by. It was a success #ChinaBuzz ",44,99.0,87.21,85.21,68.66,22.0,22.73,72.73,40.91,2.27,0.0,0.0,0.0,0.0,0.0,0.0,2.27,9.09,22.73,4.55,0.0,4.55,0.0,9.09,2.27,2.27,0.0,0.0,0.0,2.27,2.27,0.0,0.0,0.0,0.0,11.36,2.27,0.0,2.27,0.0,2.27,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,4.55,2.27,6.82,2.27,0.0,9.09,0.0,0.0,27.27,2.27,15.91,9.09,4.55,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45,2.27,2.27,0.0,0.0,0.0,0.0,2.27,4.55,2.27,0.0,6.82
1307852042178891781,City in east China provides medical services to poverty-hit areas #ZeroPoverty2020 https://t.co/tw8IBeIwNm,17,99.0,72.17,66.34,25.77,17.0,35.29,64.71,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,0.0,5.88,0.0,23.53,0.0,23.53,0.0,5.88,0.0,0.0,5.88,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,29.41,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,17.65
1307832525222371328," ""China's permanent representative to the UN: U.S. unilateral announcement on return of UN sanctions on #Iran illegitimate ",17,99.0,50.0,66.34,25.77,17.0,35.29,41.18,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,23.53,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,0.0,11.76,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29,11.76,0.0,5.88,0.0,0.0,0.0,0.0,5.88,5.88,0.0,5.88
