Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1377410532857180169," 'Data provided by Chinese #vaccine makers Sinopharm and Sinovac showed their COVID-19 vaccines have levels of efficacy compatible with the requirements of the World Health Organization, the chair of a @WHO advisory panel said on Wednesday. ",37,99.0,86.02,4.5,25.77,37.0,32.43,67.57,37.84,5.41,2.7,0.0,0.0,0.0,0.0,2.7,2.7,10.81,16.22,2.7,0.0,2.7,0.0,8.11,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,5.41,2.7,2.7,0.0,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,2.7,0.0,10.81,0.0,8.11,2.7,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,2.7,2.7,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,5.41
1377200038397370368, '#cartoon @WHO has released a report on the global tracing of #COVID19 origins which almost ruled out the introduction of the virus via a laboratory incident. China has long been scapegoated for virus origins. How? Check out the comic story to find out. ,43,99.0,67.9,49.53,25.77,10.75,23.26,76.74,51.16,4.65,0.0,0.0,0.0,0.0,0.0,0.0,4.65,13.95,20.93,6.98,4.65,2.33,0.0,9.3,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,11.63,2.33,6.98,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,6.98,0.0,18.6,0.0,16.28,2.33,4.65,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,6.98,0.0,0.0,0.0,2.33,0.0,0.0,0.0,2.33,0.0,6.98
1377170041263714306," 'Minks and cats are highly susceptible to the novel #coronavirus, said Liang Wannian, the lead scientist of the @WHO-China joint team on Wednesday, adding that bats, pangolins, weasels, cats, and other species could be potential natural hosts. ",38,86.88,70.08,1.52,25.77,38.0,26.32,60.53,36.84,7.89,0.0,0.0,0.0,0.0,0.0,0.0,7.89,7.89,7.89,7.89,0.0,5.26,0.0,10.53,2.63,0.0,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,10.53,0.0,2.63,2.63,2.63,0.0,2.63,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,10.53,2.63,7.89,2.63,2.63,0.0,2.63,5.26,2.63,7.89,2.63,2.63,2.63,7.89,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.58,2.63,18.42,0.0,0.0,0.0,0.0,2.63,0.0,2.63,0.0,5.26
1376969687683203079," 'China believes that the joint research carried out by the World Health Organization (WHO) and China will play a positive role in promoting global cooperation in COVID-19 origin tracing, a Foreign Ministry spokesperson said Tuesday.\n",37,98.79,86.02,71.04,97.99,37.0,32.43,78.38,32.43,5.41,0.0,0.0,0.0,0.0,0.0,0.0,5.41,10.81,10.81,2.7,0.0,2.7,0.0,13.51,2.7,0.0,2.7,2.7,0.0,5.41,5.41,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,8.11,2.7,2.7,0.0,0.0,2.7,0.0,5.41,0.0,5.41,0.0,2.7,0.0,2.7,0.0,0.0,8.11,2.7,2.7,0.0,5.41,0.0,8.11,2.7,2.7,21.62,2.7,13.51,2.7,8.11,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,2.7,2.7,0.0,0.0,0.0,0.0,2.7,0.0,2.7,5.41,2.7
1376947000697106437," 'China believes that the joint research carried out by the World Health Organization (WHO) and China will play a positive role in promoting global cooperation in COVID-19 origin tracing, a Foreign Ministry spokesperson said Tuesday.\n",37,98.79,86.02,71.04,97.99,37.0,32.43,78.38,32.43,5.41,0.0,0.0,0.0,0.0,0.0,0.0,5.41,10.81,10.81,2.7,0.0,2.7,0.0,13.51,2.7,0.0,2.7,2.7,0.0,5.41,5.41,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.0,0.0,8.11,2.7,2.7,0.0,0.0,2.7,0.0,5.41,0.0,5.41,0.0,2.7,0.0,2.7,0.0,0.0,8.11,2.7,2.7,0.0,5.41,0.0,8.11,2.7,2.7,21.62,2.7,13.51,2.7,8.11,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,2.7,2.7,0.0,0.0,0.0,0.0,2.7,0.0,2.7,5.41,2.7
1376935465077587972," 'World Health Organization (WHO) has on Tuesday called for further studies and data on the origin of coronavirus, and reiterated that all hypotheses remain open.\n",26,93.26,77.92,83.83,25.77,26.0,26.92,80.77,38.46,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,15.38,3.85,0.0,7.69,0.0,11.54,3.85,3.85,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,11.54,0.0,3.85,0.0,3.85,3.85,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,26.92,0.0,19.23,3.85,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,3.85
1376905911575343111, 'WHO-convened global study: Virus introduction through an intermediate host is considered to be a likely to very likely pathway #COVID19 ,21,96.66,68.29,2.82,25.77,21.0,33.33,66.67,42.86,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,9.52,14.29,9.52,4.76,0.0,0.0,14.29,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,14.29,4.76,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,4.76,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,4.76,0.0,4.76
1376904701661208578," 'Cold/food chain products considered a ""possible pathway"" for coronavirus introduction, according to the @WHO-convened global study of origins of COVID-19 ",23,99.0,66.81,2.02,25.77,23.0,39.13,65.22,30.43,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,8.7,17.39,0.0,0.0,0.0,0.0,4.35,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,17.39,4.35,8.7,0.0,4.35,0.0,0.0,4.35,0.0,0.0,4.35,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,0.0,4.35,0.0,0.0,0.0,0.0,8.7,8.7,4.35,0.0,8.7
1376903894484197377," '.@WHO highlights importance to investigate ""potential early events"" of COVID-19 cases reported in different countries ",16,99.0,50.0,74.76,99.0,16.0,43.75,68.75,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0,0.0,0.0,12.5,6.25,6.25,6.25,0.0,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6.25,18.75,0.0,12.5,6.25,12.5,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,6.25,0.0,0.0,0.0,0.0,0.0,6.25,12.5,6.25,0.0,6.25
1376824609031417856," 'The key points of the #PandemicTreaty include ensuring timely and equitable access to pandemic countermeasures, including vaccines, and build mutual trust and resilience to pandemics, said WHO chief Tedros on Tuesday. ",31,98.49,83.34,2.96,83.22,31.0,35.48,58.06,35.48,3.23,0.0,0.0,0.0,0.0,0.0,0.0,3.23,6.45,16.13,0.0,0.0,9.68,0.0,3.23,0.0,0.0,3.23,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,9.68,0.0,0.0,3.23,3.23,3.23,3.23,6.45,0.0,9.68,0.0,3.23,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,3.23,9.68,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23
1376191095684669444," 'Peter Daszak, member of the @WHO team in Wuhan, repeated there was no evidence to support conspiracy theories about the coronavirus coming from a Wuhan lab. ",26,98.98,77.92,17.46,89.84,26.0,23.08,73.08,46.15,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,11.54,19.23,3.85,7.69,0.0,3.85,11.54,0.0,0.0,3.85,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,7.69,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,3.85,0.0,0.0,0.0,3.85,3.85,3.85,11.54,3.85,3.85,3.85,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,3.85,7.69,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85
1375535308637360132," 'Peter Daszak, member of the @WHO team in Wuhan, repeated there was no evidence to support conspiracy theories about the coronavirus coming from a Wuhan lab. ",26,98.98,77.92,17.46,89.84,26.0,23.08,73.08,46.15,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,11.54,19.23,3.85,7.69,0.0,3.85,11.54,0.0,0.0,3.85,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,7.69,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,3.85,0.0,0.0,0.0,3.85,3.85,3.85,11.54,3.85,3.85,3.85,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,3.85,7.69,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85
1374857831791403011," 'Peter Daszak, member of the @WHO team in Wuhan, repeated there was no evidence to support conspiracy theories about the coronavirus coming from a Wuhan lab. ",26,98.98,77.92,17.46,89.84,26.0,23.08,73.08,46.15,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,11.54,19.23,3.85,7.69,0.0,3.85,11.54,0.0,0.0,3.85,0.0,0.0,3.85,3.85,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,7.69,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,3.85,0.0,0.0,0.0,3.85,3.85,3.85,11.54,3.85,3.85,3.85,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,3.85,7.69,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85
1383184331716300801," ""From the death of a beloved rapper to protests against the killing of Blacks in America to the anguish of losing a lost one to COVID-19 and even a historic celebration. \n\nThese are CGTN America's picks for photos of the week. ",43,99.0,59.18,2.6,1.0,21.5,20.93,79.07,48.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,25.58,2.33,2.33,2.33,0.0,9.3,0.0,0.0,0.0,4.65,0.0,13.95,2.33,11.63,0.0,4.65,4.65,4.65,0.0,2.33,0.0,0.0,4.65,0.0,2.33,0.0,0.0,0.0,2.33,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,2.33,6.98,0.0,0.0,2.33,2.33,4.65,0.0,6.98,0.0,2.33,4.65,0.0,2.33,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,16.28,4.65,0.0,0.0,0.0,0.0,0.0,2.33,2.33,2.33,0.0,4.65
1383128868874297344," ""German Chancellor Angela Merkel, 66, on Friday received her first dose of AstraZeneca COVID-19 vaccine, she announced via government spokesman. (People's Daily) ",23,96.43,98.44,27.39,25.77,11.5,34.78,56.52,21.74,8.7,8.7,0.0,0.0,0.0,8.7,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,4.35,0.0,4.35,0.0,0.0,8.7,0.0,4.35,4.35,0.0,0.0,4.35,0.0,0.0,26.09,4.35,8.7,17.39,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13,4.35,13.04,0.0,0.0,0.0,0.0,4.35,4.35,4.35,8.7,0.0
1383118374566236162,RT @cgtnamerica: The number of suicides in the U.S. dropped in 2020. But studies have found that suicides among Black and Hispanic Americanâ€¦,23,98.23,50.0,54.89,25.77,11.5,30.43,69.57,43.48,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,8.7,17.39,4.35,0.0,8.7,0.0,8.7,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,8.7,4.35,0.0,0.0,0.0,0.0,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,13.04,0.0,13.04,0.0,4.35,0.0,0.0,0.0,0.0,8.7,4.35,0.0,4.35,4.35,0.0,0.0,26.09,13.04,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7
1383112786738286594," 'A total of 41,505,768 COVID-19 jabs have been given in the UK so far with close to 550,000 vaccines administered in a 24-hour period, according to government data.\n",34,99.0,50.0,28.81,25.77,34.0,11.76,55.88,35.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,17.65,5.88,2.94,2.94,0.0,8.82,2.94,0.0,0.0,20.59,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,2.94,0.0,0.0,5.88,2.94,0.0,17.65,0.0,11.76,5.88,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47,2.94,11.76,0.0,0.0,0.0,0.0,5.88,0.0,2.94,0.0,2.94
1383111776070426626,RT @CGTNEurope: Would you like to see COVID-19 passports or do they infringe peopleâ€™s freedoms? The V-Health Passport claims to be the wayâ€¦,26,82.82,93.79,1.0,99.0,13.0,26.92,61.54,38.46,7.69,7.69,0.0,0.0,3.85,0.0,3.85,0.0,7.69,7.69,11.54,0.0,3.85,0.0,19.23,0.0,0.0,0.0,3.85,0.0,7.69,7.69,0.0,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,7.69,0.0,0.0,3.85,3.85,0.0,3.85,3.85,3.85,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,3.85,0.0,0.0,23.08,0.0,0.0,3.85,0.0,3.85,0.0,7.69,0.0,0.0,0.0,7.69
1383090306397114368,"Portugal on Friday lifted a ban on flights to and from the UK as it continues an easing of COVID-19 restrictions.
https://t.co/BOYmBKbo9Z",27,99.0,50.0,33.94,88.52,13.5,18.52,59.26,40.74,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.7,11.11,22.22,0.0,0.0,7.41,0.0,3.7,3.7,3.7,0.0,3.7,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,18.52,3.7,7.41,7.41,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,0.0,0.0,18.52,7.41,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,7.41
