Id,Label,Weight
agriculture,agriculture,1.430111276303398e-07
ahead,ahead,0.0002742957818086019
aid,aid,0.00012944718989700866
aide,aide,6.670751715843885e-05
ailing,ailing,0.00037985217682442253
ailment,ailment,0.000856611787802279
aim,aim,0.00010133667313185446
air,air,0.00013158981884499218
aircraft,aircraft,0.00021073981699342207
airliner,airliner,5.418379710275106e-08
airplane,airplane,0.00047440947108389874
airport,airport,7.138039087798126e-08
airway,airway,5.0358600172053665e-05
aisle,aisle,1.2876658456109295e-07
akin,akin,1.1249572941317887e-07
al,al,0.00036950549460198616
alarm,alarm,0.0005813250261018473
albeit,albeit,1.0171621177206571e-07
alcohol,alcohol,0.00026565966710084284
alcoholic,alcoholic,0.0002557108092104037
alert,alert,0.00011841456234370003
alison,alison,0.0005311807153679755
allegation,allegation,0.0009520796014800174
allege,allege,0.0006639912390637083
allegedly,allegedly,0.00019260853955251411
allergy,allergy,1.287250136808354e-07
alliance,alliance,0.00025867456144164656
allow,allow,0.00010904445056636541
ally,ally,0.00010067997635009896
almost,almost,0.0001313037958883699
alone,alone,0.000655011883492422
along,along,0.0003162883726379833
alongside,alongside,0.00015078717845607592
alpine,alpine,9.285995537116793e-08
already,already,0.00033913285852751163
also,also,0.00017335031321547134
alter,alter,1.0315121080293926e-07
alternate,alternate,1.0323505759190069e-07
alternative,alternative,0.00015815023046011393
although,although,0.000295301868212541
always,always,0.0006102409501151761
amazing,amazing,0.0006175605468168743
ambassador,ambassador,0.0006984751158199655
ambitious,ambitious,0.00036284098082979945
amendment,amendment,1.0266107703500216e-07
america,america,0.0002043943676440495
amid,amid,0.0002979186583568009
amidst,amidst,1.2621728442117053e-07
ammunition,ammunition,1.7859115498430122e-07
among,among,0.00024425728656994546
amount,amount,0.00014139770516413802
amusement,amusement,7.291117322442773e-08
amy,amy,0.00014311133640536154
analysis,analysis,0.0004014966549356535
analyze,analyze,0.000466142724375567
ancestor,ancestor,0.0006321209055907057
anchor,anchor,1.10408527838487e-07
anew,anew,0.0008294301865357145
angel,angel,1.2182952023510234e-07
anger,anger,0.0010398827625735354
angry,angry,0.0006927972642396468
animal,animal,4.49196317008812e-05
anniversary,anniversary,1.1316295578450617e-07
announce,announce,0.00010153374799700456
announcement,announcement,3.502400223124487e-05
annoying,annoying,0.0004740912774001336
annual,annual,0.0003537535234735235
annually,annually,0.00042565559556618257
anonymous,anonymous,0.0002557494524185585
another,another,0.00020942951526083036
answer,answer,0.00012046674770433116
antarctica,antarctica,1.5019580902734278e-07
anthem,anthem,0.0005312220218068553
anti,anti,0.0002754528566347377
antibiotic,antibiotic,0.0005445116710667388
antibody,antibody,0.00010456736550762366
anticipate,anticipate,1.0937486927211976e-07
antidote,antidote,1.3505416762338156e-07
antigen,antigen,1.0785790232948814e-07
antiviral,antiviral,0.00022529065098934588
anxiety,anxiety,0.0008221745725635758
anybody,anybody,0.0003032754530277485
anyone,anyone,0.0003220870744873951
anything,anything,0.00038316178818230764
anyway,anyway,0.0001747378381781733
apart,apart,1.1206440535181171e-07
apartheid,apartheid,0.00041878850537198283
apologize,apologize,0.0005112458086148619
apology,apology,0.00025571875620466003
apparent,apparent,1.0323505759190069e-07
appeal,appeal,0.00023677609951648886
appear,appear,9.074336580436488e-05
appearance,appearance,9.729617959008369e-05
appease,appease,0.00033205675944040364
appetite,appetite,1.0725046771989866e-07
application,application,1.2193497101373825e-07
apply,apply,5.771984211281869e-05
appointee,appointee,1.668724265311035e-07
appreciation,appreciation,7.993306866735628e-08
approach,approach,0.00026321435665572395
appropriate,appropriate,1.479721166228766e-07
appropriately,appropriately,0.0005112963071217354
approval,approval,0.00010462729335494655
approve,approve,1.1093383919693265e-07
approximately,approximately,1.3365424648555706e-07
aquarium,aquarium,8.432804318104811e-08
aquatic,aquatic,8.137410778036669e-08
arbitrary,arbitrary,1.2619682711241452e-07
archipelago,archipelago,9.294718516945884e-08
area,area,0.0002523664074186396
argentine,argentine,1.5019580902734278e-07
argue,argue,0.0003692189023551657
argument,argument,0.0006679193857160714
arm,arm,1.1455825345230754e-07
armed,armed,0.00036925811615895997
army,army,0.0001660831842275098
around,around,0.00024361697789864037
arrest,arrest,0.00032455695621688826
arrival,arrival,8.886674477219181e-08
arrive,arrive,9.805967695539428e-08
art,art,0.00023710061737649367
arthritis,arthritis,1.1251077181688375e-07
artist,artist,0.000198689891335306
asia,asia,0.00010458075374559855
asian,asian,0.00017082722883005307
aside,aside,7.379332884087328e-05
ask,ask,8.261964531863386e-05
aspect,aspect,7.332766278316836e-08
aspire,aspire,1.473572569738587e-07
assault,assault,0.0012070930257235748
assemble,assemble,7.978020967843179e-08
assembly,assembly,0.00044919684400907483
assert,assert,1.111133873356137e-07
assess,assess,0.00011694785981446597
assessment,assessment,0.00015480079849053074
asset,asset,0.00027959572817066645
assist,assist,0.0006502273113951205
assistance,assistance,0.0003353541684449176
associate,associate,0.0003300423159746711
association,association,0.0008537746852588985
assume,assume,1.303059562719143e-07
assure,assure,9.248071809937348e-08
asthma,asthma,0.00037982147494505905
astonish,astonish,1.0622481024842276e-07
asylum,asylum,0.0003493106762850827
asymptomatic,asymptomatic,0.00043071919278971245
athlete,athlete,1.3710287224405406e-07
athletics,athletics,9.959399553734147e-08
atlas,atlas,6.915999286250866e-05
atop,atop,7.477266604189251e-08
attack,attack,0.000999506046876719
attempt,attempt,0.00014032391747967422
attend,attend,0.00012578992515310108
attendance,attendance,0.0006838325757547241
attendant,attendant,0.00042144829527783993
attention,attention,0.00013821971300607315
attire,attire,1.0979525874872932e-07
attitude,attitude,6.449021084737069e-08
attorney,attorney,9.112952800457013e-05
attribute,attribute,0.0004634797835841872
auburn,auburn,0.0019425343817072531
auction,auction,0.00024178833083894952
audible,audible,7.568582756986411e-08
audience,audience,0.00017992287575242333
audio,audio,1.4317702499484853e-07
augmented,augmented,1.0668300181021223e-07
august,august,0.0002419737858155219
aunt,aunt,1.8903147483768178e-07
australia,australia,0.0001050209685511956
australian,australian,8.59464848600721e-05
authoritarian,authoritarian,1.0676366970778483e-07
authority,authority,0.00011353135061961739
authorization,authorization,1.610733999056535e-05
authorize,authorize,4.99967022564591e-05
auto,auto,0.0003798378499301681
automatically,automatically,7.71440663172347e-08
automobile,automobile,0.00042892968647188074
available,available,0.0001255408628186547
average,average,0.00020886362651657367
aversion,aversion,0.0013087836599280003
avert,avert,0.00015868203679441032
aviation,aviation,8.743358646888229e-05
avoid,avoid,0.0006618170831347084
await,await,4.430311914841968e-05
award,award,0.00024177754925989382
aware,aware,0.00011800542142739047
away,away,0.00011632427299601253
awe,awe,0.00032407814524968126
awful,awful,0.0007382837265642053
ax,ax,0.00013420983445337244
b,b,0.0002882291643786832
ba,ba,6.105176254030243e-08
baby,baby,1.1023420263172868e-07
back,back,0.00022485301285034376
backdrop,backdrop,0.00028886756234174245
backing,backing,0.0004913742016287514
backlash,backlash,0.0005062187898479054
backlog,backlog,8.127000953057092e-08
backwards,backwards,1.4934859923366248e-07
bad,bad,0.0008024603774534453
bade,bade,4.515448747555312e-08
badly,badly,0.0006320464273845467
bag,bag,1.161643528172021e-07
bagel,bagel,0.0009162414309639334
bailey,bailey,0.001398278640245685
bait,bait,1.133512710382737e-07
bake,bake,8.419728912610711e-08
baker,baker,0.00012317342455795614
balance,balance,0.00021675857824673552
balcony,balcony,4.638737262505482e-05
ballet,ballet,6.299572160499699e-08
ballot,ballot,9.867406463400392e-05
balloting,balloting,0.0003492817133919438
ban,ban,0.00021834842288451478
band,band,9.529239875149608e-08
bangkok,bangkok,8.720661968102665e-08
bank,bank,0.0002916098075072645
banker,banker,0.00012293342624158154
banking,banking,0.0005114401482580157
bankruptcy,bankruptcy,0.0007376776955875872
bannister,bannister,1.4412933636434117e-07
bar,bar,0.00012175517668478945
barber,barber,1.359525308222446e-07
barcelona,barcelona,0.0003161529421221457
barely,barely,0.00026699720274009304
bargain,bargain,1.3224429114822799e-07
barge,barge,1.2439485759030608e-07
barrel,barrel,0.00047057448491674513
barrier,barrier,0.0003904354387401441
barter,barter,1.282136266274604e-07
base,base,0.00016182659111762892
baseball,baseball,1.0753939165807849e-07
baselessly,baselessly,1.2929035116697965e-07
basement,basement,9.203382560859557e-08
basic,basic,0.00023548638055473595
basis,basis,6.64813612339747e-05
basketball,basketball,0.0004674488486910691
bass,bass,0.00048339860474119593
bat,bat,0.00037981702544548227
bath,bath,1.0781011789485546e-07
batten,batten,0.0007384036094232661
batter,batter,1.6110444956478222e-07
battered,battered,1.3082604158292492e-07
battle,battle,0.0007320326739032188
battleground,battleground,0.00044022561614152943
bay,bay,0.00011163759645903857
bear,bear,0.00038233354578499066
beard,beard,1.273522847687048e-07
bearded,bearded,1.273522847687048e-07
beat,beat,0.00036380085522380525
become,become,0.0001720144959111225
becomes,becomes,7.65975228392334e-08
bed,bed,0.00022258427420228605
bedevil,bedevil,0.0005776660117101226
beef,beef,1.4284573072654683e-07
beetle,beetle,1.3285778386214377e-07
beg,beg,0.00015083701393981024
begin,begin,0.00011091781780011357
beginning,beginning,0.0002988305044894766
behavior,behavior,0.00010055791833967266
behemoth,behemoth,0.0003798260337192345
behind,behind,0.0005024789793428281
beijing,beijing,0.0006380186421304427
believe,believe,0.00020249351465709446
belt,belt,0.00033803529559396227
ben,ben,1.5202530555827696e-07
benefit,benefit,5.802776965163085e-05
benjamin,benjamin,0.0006865348883366962
berlin,berlin,0.00012667701146302148
best,best,7.314304349077126e-05
bet,bet,0.00015762197669714665
betting,betting,0.0006321385759632428
beyond,beyond,0.00034903785942989196
bicycle,bicycle,0.0002729974937495884
bid,bid,0.0002608345660603255
bidding,bidding,0.0006321385759632428
bide,bide,1.1157398463999349e-07
big,big,0.00024025396985075204
bike,bike,0.00018996975562620748
bill,bill,0.00016648249323797374
billion,billion,0.00019359280164197464
billionaire,billionaire,0.00018084345295814758
bin,bin,8.968163697351758e-08
bind,bind,9.876582839500618e-08
biology,biology,9.917018137238295e-08
bipartisan,bipartisan,9.769998822502109e-05
bird,bird,7.310013045065359e-08
birthday,birthday,0.00024352878421163957
birthplace,birthplace,0.0005113098733622794
bistro,bistro,8.492704048705295e-08
bit,bit,8.50911045589811e-05
bite,bite,1.5245556731313825e-07
bizarre,bizarre,0.00034930795206640096
black,black,0.0005109388061080581
blame,blame,0.0007935661218910982
blanco,blanco,1.1204543474470084e-07
blanket,blanket,0.0006984545811587586
blast,blast,0.0003161188273720038
blatantly,blatantly,1.0739673063579039e-07
bleach,bleach,1.210811221627869e-07
bleak,bleak,0.00028336749083794757
blend,blend,7.25570525529538e-08
bless,bless,0.00010422636361390998
blessing,blessing,1.2630246017538187e-07
blind,blind,0.00047420618357197204
bloc,bloc,1.1723041173897458e-07
block,block,9.237514825666184e-05
blockade,blockade,0.0005776768853269676
blood,blood,0.0005657317759579303
blow,blow,0.00011165050089202194
blowout,blowout,9.889953352274161e-08
blue,blue,1.1640298444613065e-07
board,board,0.0001158740679770627
boast,boast,0.0018975223034549574
boat,boat,6.398210633118608e-08
bob,bob,0.00024619905897428504
bode,bode,0.0004422468580014994
body,body,0.00036391653631293643
bolivia,bolivia,1.1937420318900687e-07
bolster,bolster,0.00028889892516108516
bolt,bolt,0.00034930795206640096
bond,bond,6.782976974093691e-05
bone,bone,0.0006321217184133986
bonus,bonus,7.426242784332222e-08
book,book,0.0003161455727845988
booking,booking,1.0301467258431898e-07
bookshelf,bookshelf,7.183949533648508e-08
boom,boom,0.00016445562528243432
boost,boost,5.220962400124167e-05
boot,boot,2.7887962279892762e-08
booth,booth,6.359369905707313e-08
border,border,4.309364718366498e-05
borough,borough,1.0429374780721895e-07
borrowing,borrowing,0.0003356121721637367
boss,boss,9.661948110282494e-08
boston,boston,0.00010731916737692771
botch,botch,1.1100757857427923e-07
bottle,bottle,1.0424690298734899e-07
bounce,bounce,0.00025305519809544643
bout,bout,0.00043674617973679924
bow,bow,9.889043706951825e-08
bowl,bowl,8.695906043789361e-08
box,box,1.0381628969288355e-07
boy,boy,1.0621155636608632e-07
brace,brace,0.0003688265221095651
bracing,bracing,0.00038313887184114744
branch,branch,0.0002765064805461428
brand,brand,0.00014327336175757184
brass,brass,0.0003833475027481542
brave,brave,0.0004920899711545445
braving,braving,1.3641297662111064e-07
brazil,brazil,0.00010031793088365744
breach,breach,0.0006322362686973674
bread,bread,8.419728912610711e-08
breadwinner,breadwinner,0.0011552444484572242
break,break,0.0002420256205577132
breakdown,breakdown,0.00023710206272325117
breaker,breaker,1.0111818994134998e-07
breaking,breaking,0.00012684712461671598
breakthrough,breakthrough,8.099043550816535e-08
breath,breath,1.6314768023194828e-07
breathe,breathe,8.512912632583959e-08
breed,breed,1.778801133278664e-07
breeding,breeding,9.254621221430058e-08
brett,brett,1.0839101560221812e-07
brew,brew,3.883480951984695e-08
brewery,brewery,1.1760165304949179e-07
brick,brick,1.1169800473276362e-07
brief,brief,0.0003173234154333752
briefing,briefing,2.380794631656004e-05
briefly,briefly,0.00041172975818957574
bring,bring,0.0002128005295246666
brink,brink,0.0004092825299810174
bristle,bristle,8.364473534597566e-08
british,british,0.00015331939983339994
broad,broad,6.715228139200567e-05
broaden,broaden,0.00027594655869546327
broadly,broadly,0.0004741003098887538
broadway,broadway,4.924373332403291e-05
bronco,bronco,6.483091201696727e-08
brother,brother,0.00012519636754972535
brought,brought,0.0007382691428850267
brown,brown,0.0004701106308186908
bruise,bruise,9.958685757892488e-08
brunt,brunt,1.5201625398142676e-07
brush,brush,1.1100757857427923e-07
brutality,brutality,0.0018977027290969328
bubble,bubble,0.00010879953942373013
buck,buck,1.1950444348385055e-07
bucket,bucket,1.0179451212535726e-07
buckle,buckle,1.2177350771852352e-07
budget,budget,5.758248732548864e-05
build,build,0.00016827037743383827
building,building,1.1952957226135344e-07
bulk,bulk,0.0003692380396983313
bullock,bullock,9.849061087814426e-08
bump,bump,1.1942027273690294e-07
bumper,bumper,0.00039576297215843266
bumpy,bumpy,1.0378884240171369e-07
buoy,buoy,1.6328882556239835e-07
burden,burden,0.0009507538957193949
bureau,bureau,0.0006985741704075844
burial,burial,0.0010635976984519936
burn,burn,0.0011230896059258573
burner,burner,0.000340003592092857
burning,burning,1.1849172544288102e-07
bury,bury,0.0003161172127778469
burying,burying,0.0004825443206124238
bus,bus,0.0005320875994747395
business,business,0.00015406684031967925
bust,bust,7.015442856907947e-08
buster,buster,1.2439485759030608e-07
bustle,bustle,0.00015079008973931105
busy,busy,9.366510792956989e-08
button,button,3.883480951984695e-08
buy,buy,0.00014311529121756287
buyer,buyer,0.00041004056239489695
bypass,bypass,1.341218353904288e-07
c,c,1.0208938215683348e-07
cabin,cabin,8.384636609318149e-08
cabinet,cabinet,4.63813549417384e-05
caddie,caddie,1.354229699417951e-07
calculation,calculation,1.1037153718048311e-07
california,california,0.00026777750979233825
call,call,0.0002739648246088706
caller,caller,9.869411741782952e-08
calm,calm,0.00023708079497411657
cam,cam,6.195336831917863e-05
camera,camera,0.0002948596790775876
camp,camp,0.00012969203417832038
campaign,campaign,0.00013514861567886426
campaigner,campaigner,0.0006320880468639395
camper,camper,1.362103256191231e-07
campus,campus,0.0005488799425958995
canada,canada,0.0002128210207934235
cancel,cancel,0.00015352818518367742
cancellation,cancellation,0.0003984044822414946
cancer,cancer,0.00027129514225989935
candidate,candidate,0.00010937402486320287
candle,candle,1.1182965258088356e-07
candor,candor,1.1724781972939108e-07
cannot,cannot,0.0001935312265079183
cap,cap,1.0671401360135044e-07
capable,capable,0.00048339860474119593
capacity,capacity,0.00012383125279334916
cape,cape,0.00023248744891365226
capital,capital,0.00011418174186909248
capitalize,capitalize,1.3945460440170277e-07
capitulate,capitulate,0.0013982890775871093
capsule,capsule,8.492704048705295e-08
captain,captain,0.0006320517582480799
car,car,0.00023200043265839072
caravan,caravan,1.1932794743381374e-07
carbon,carbon,0.0013982890775871093
card,card,1.129380272036513e-07
cardiac,cardiac,0.00016212868100180228
cardiovascular,cardiovascular,0.00029491304490002006
care,care,0.0003189956727135931
career,career,9.493474882339116e-05
careful,careful,0.00011894800812251475
careless,careless,0.001475278019190205
cargo,cargo,1.1454665110083425e-07
carnival,carnival,0.0002417806050191617
carol,carol,0.0006984899160589063
carrier,carrier,0.00012651672463876766
carry,carry,0.00012889153019719627
cartridge,cartridge,1.1750454766866882e-07
carve,carve,0.0005776856622310044
cascade,cascade,1.4715154162253536e-07
case,case,0.00011788516846131338
cash,cash,9.305622890322196e-05
casino,casino,1.0057008782006845e-07
cast,cast,0.000102673908354514
casual,casual,1.1188668853611875e-07
casually,casually,0.0001846559275845922
casualty,casualty,0.0004581797215778247
cat,cat,1.1519736081969412e-07
cataclysm,cataclysm,0.0007807865050578687
catalyst,catalyst,1.1225258726420828e-07
catastrophe,catastrophe,0.0002965455932007996
catastrophic,catastrophic,5.6785720712789266e-05
catch,catch,0.00026226076610986646
catching,catching,0.0005311801665436087
catholic,catholic,0.0003689006365269609
cattle,cattle,8.247795628906219e-08
catwalk,catwalk,1.1921121103972015e-07
caught,caught,0.000110787534028104
cause,cause,0.00017494359213456642
caution,caution,0.0003260606012704774
cautionary,cautionary,0.0003400008789191591
cautiously,cautiously,9.403630632311227e-08
cease,cease,1.146398788936287e-07
ceiling,ceiling,1.0278185888882784e-07
celebrate,celebrate,0.0003492908267187036
celebration,celebration,1.1008166967957714e-07
celebrity,celebrity,0.00032409875546999953
cell,cell,0.00042144286674046847
cemetery,cemetery,0.00041040327712298417
census,census,0.0006985741704075844
centenarian,centenarian,1.4275942673393324e-07
center,center,0.00013479951501465262
central,central,0.00012058148926784311
century,century,1.2872035708963753e-07
ceremony,ceremony,6.15001222924717e-05
certain,certain,0.0005999321446898114
certainly,certainly,1.2805043550442726e-07
chain,chain,8.979509747016476e-05
chair,chair,0.0005123233390044825
chairman,chairman,4.493954233345017e-05
chairwoman,chairwoman,9.124411301579587e-08
challenge,challenge,0.00030815675109177923
challenger,challenger,0.0002805132775044025
champion,champion,1.0064711640284436e-07
championship,championship,1.4992408979164405e-07
chance,chance,0.00018027340449323304
chancellor,chancellor,1.1666457342552057e-07
change,change,0.00014697346475481035
changer,changer,8.099043550816535e-08
channel,channel,4.965753095787328e-08
chaos,chaos,0.00019252744054312898
chaotic,chaotic,0.000995453511506129
chapter,chapter,0.00039043791099015315
charge,charge,0.0002167221476421705
charitable,charitable,1.1222340404488021e-07
charity,charity,0.0005537775044011896
chart,chart,1.2284194377952105e-07
chase,chase,0.00034929821742365737
chat,chat,8.129331447477409e-08
cheap,cheap,0.00031124126193963597
cheat,cheat,0.0011060239316650427
check,check,0.0001283601839931372
checkup,checkup,6.879355543956715e-08
cheer,cheer,8.040570381050326e-08
chef,chef,1.0985085838498926e-07
chief,chief,0.00023444888859613353
child,child,0.00037382097255682085
chile,chile,0.0001156161832785691
chill,chill,0.0006640276486814824
chilly,chilly,7.722557939491319e-08
china,china,0.00012929577644240186
chip,chip,1.2131367641398975e-07
chocolate,chocolate,7.729901962237024e-08
choice,choice,1.4662538683288652e-07
choke,choke,0.00023248744891365226
cholesterol,cholesterol,0.0006042224890524659
choose,choose,0.00011740681452936048
chorus,chorus,0.0003798378438814079
chosen,chosen,1.1197082323196284e-07
chronic,chronic,0.0005036857862920716
chronicle,chronicle,0.0007807564535419435
chuckle,chuckle,1.1222340404488021e-07
chunk,chunk,1.2449517224712612e-07
church,church,9.172859279931884e-08
churchgoer,churchgoer,1.0624398631339695e-07
churn,churn,0.000648068821306537
cigarette,cigarette,1.371008686596365e-07
cinema,cinema,8.056552837170113e-05
circle,circle,3.411973482203704e-05
circuit,circuit,1.064367223989227e-07
circulate,circulate,0.0005312482516749163
circulation,circulation,1.0760463164141002e-07
circus,circus,0.0003641625669778113
citation,citation,0.00042893272199100803
cite,cite,0.0004652735496828215
citizen,citizen,7.940143351916232e-08
city,city,0.0001289431354914307
civil,civil,0.00024149434468919375
claim,claim,0.0001591640790163412
clamp,clamp,1.446424458715765e-07
clarity,clarity,0.00042982889571107003
clash,clash,0.00019253305341722078
class,class,0.00019445523783965732
classic,classic,6.769894332077001e-08
classroom,classroom,1.262182555269897e-07
clean,clean,1.2556004232274778e-07
cleaner,cleaner,0.000531266436910581
cleaning,cleaning,1.3678661537304961e-07
clear,clear,0.00022358861988868136
clearly,clearly,0.000544452801569448
client,client,1.3453228204576463e-07
climate,climate,0.0002797986753347606
climb,climb,3.913244269690556e-05
clinic,clinic,0.00019262937195994618
clinical,clinical,5.967743197434757e-05
clinically,clinically,0.0005776466324120703
clip,clip,1.1806610616614409e-07
close,close,0.0001283333664696937
closed,closed,0.00013386631854800344
closely,closely,8.893131123558472e-08
closer,closer,7.744582909139161e-05
closure,closure,0.00022900170927937644
clothes,clothes,0.00010809177695153255
clothing,clothing,1.0905899341142013e-07
cloud,cloud,0.0007383451518943977
club,club,0.00020124837777529855
cluster,cluster,0.00015305529431043573
clutch,clutch,0.0005312300815713698
coach,coach,2.1148941318352087e-05
coal,coal,0.0003869248279206735
coalition,coalition,0.0001846653008044673
coast,coast,0.00014850821253956404
coastal,coastal,1.457418647636115e-07
coaster,coaster,0.000340003592092857
cocktail,cocktail,0.00023276049892572
code,code,7.864289165552416e-08
coffee,coffee,8.1932477566771e-08
coffin,coffin,1.3438091136084473e-07
cognitive,cognitive,0.0006042716890478986
coin,coin,9.825663098838979e-08
cold,cold,0.0001733741539886388
colder,colder,0.00031607946815083936
collaborator,collaborator,1.2272801649611613e-07
collapse,collapse,0.0002147563668640798
collar,collar,1.0014888094829986e-07
colleague,colleague,0.00025304998859546264
collect,collect,8.509430943506413e-05
collection,collection,0.0003033497105295159
collective,collective,0.0005777246742064657
college,college,0.00022000404759836358
collide,collide,1.201399936809017e-07
collins,collins,1.0582480104019373e-07
collision,collision,1.3886575765910147e-07
colorado,colorado,0.00018999501364191888
colorfully,colorfully,9.622682904179776e-08
colour,colour,0.00032409526479829694
colt,colt,1.0669548470416502e-07
column,column,0.00015278701536848715
coma,coma,1.2732039268672876e-07
combat,combat,0.00016032992452673237
combination,combination,0.000150138632838039
combine,combine,0.00044578645502732375
combined,combined,1.1728561235383089e-07
come,come,0.00021761916941784147
comeback,comeback,0.00023776283023129696
comfort,comfort,0.00031611225016365516
comfortable,comfortable,1.1608134987176263e-07
coming,coming,0.00021388040030453188
commander,commander,0.0003962172797201038
comment,comment,0.0001654127038762941
commerce,commerce,1.1447835921221014e-07
commercial,commercial,4.8654546990709406e-05
commission,commission,0.0002650631456580686
commissioner,commissioner,9.504176560913353e-05
commit,commit,1.1901110924204258e-07
commitment,commitment,1.2845354621264861e-07
committee,committee,4.9158876200245117e-05
common,common,0.0002153420721000857
commonly,commonly,9.402668622972526e-08
communication,communication,1.0647210104942195e-07
community,community,0.0004366772758474138
commuter,commuter,1.0999071245445524e-07
company,company,0.00012901796081020667
compare,compare,9.719225252866889e-05
comparison,comparison,1.499031073735735e-07
compel,compel,1.0650462038678759e-07
compensation,compensation,0.00024972912327097716
compete,compete,1.1500316314877795e-07
competent,competent,0.0005312199896566248
competition,competition,0.0007183811048587396
competitive,competitive,1.1574523759083105e-07
complacency,complacency,1.2156900763518968e-07
complain,complain,0.0005775914151222867
complaint,complaint,0.0002948596790775876
complement,complement,8.254869355942225e-08
complete,complete,9.853517426652454e-08
completely,completely,0.00037979909647343195
complex,complex,9.586175472514513e-08
compliance,compliance,0.001398358086689683
complicate,complicate,0.00020881434401449434
complication,complication,0.00023861747218681785
comply,comply,0.00023015781330480267
component,component,9.004193119657101e-08
compound,compound,0.0012920146892177928
comprehensive,comprehensive,1.137096315347974e-07
comprise,comprise,1.4643527757338683e-07
compulsory,compulsory,1.2317924329699776e-07
computer,computer,0.00014305470871751427
con,con,0.0003692189023551657
conceal,conceal,0.0004913743711174165
concentration,concentration,0.0012455596181221264
concern,concern,0.00016653462083178017
concerned,concerned,0.00035061724295808367
concerning,concerning,1.3494952637123458e-07
concert,concert,7.943422367956331e-08
